id,platform,creator,url,license,permission_status
b44159e13787d6cc,youtube,TV3MALAYSIA Official,https://www.youtube.com/watch?v=yRx8-GWH3RI,unknown_link_only,metadata_only
df2196fc1f3de430,youtube,Paghahin,https://www.youtube.com/watch?v=nwF3ulcElag,unknown_link_only,metadata_only
f56ce8e691e3384b,youtube,Sirap Limau Official,https://www.youtube.com/watch?v=mpVk8z8c3iE,unknown_link_only,metadata_only
23768e7fb66d1304,youtube,IMMERSIVE MEDIA,https://www.youtube.com/watch?v=aG2XES9Y7Og,unknown_link_only,metadata_only
61996078516755c5,youtube,Mad Rezki,https://www.youtube.com/watch?v=ni6JKFqibEU,unknown_link_only,metadata_only
416bd645ce6f61c6,youtube,Muhsin Yusni,https://www.youtube.com/watch?v=fE8fHhsnkGY,unknown_link_only,metadata_only
bec5027480bdc275,youtube,St John's Alumni Pipe Band Malaysia,https://www.youtube.com/watch?v=WBnVWHZpIzU,unknown_link_only,metadata_only
59f02f6ccfb37396,youtube,St John's Alumni Pipe Band Malaysia,https://www.youtube.com/watch?v=D4ZT6J_eI3M,unknown_link_only,metadata_only
9d92cf97f636dd69,youtube,Nash Production,https://www.youtube.com/watch?v=uufvC9InxlY,unknown_link_only,metadata_only
14cf182e4e8a1dcc,youtube,Aliff Shukri,https://www.youtube.com/watch?v=eGfaZUx52ls,unknown_link_only,metadata_only
1e95aefcca4fca0c,youtube,ayaq tangan mizan,https://www.youtube.com/watch?v=7_t-qfmegrQ,unknown_link_only,metadata_only
af4eb6f94aa18900,youtube,Dj Pai Selinsing Channel,https://www.youtube.com/watch?v=HCCwdVI3fJg,unknown_link_only,metadata_only
5f73a3413331fb63,youtube,Ahmad Azaharuddin Omar,https://www.youtube.com/watch?v=Aa7j-pZoSho,unknown_link_only,metadata_only
ebf0d46a2710f6e1,youtube,TheSmartLocal,https://www.youtube.com/watch?v=7AIlelKc1Xs,unknown_link_only,metadata_only
75fcb9b3e7dec188,youtube,Sulaiman Kamis,https://www.youtube.com/watch?v=EZGrpaMcZco,unknown_link_only,metadata_only
9f3e56134b047cec,youtube,Aliah Nazamusa,https://www.youtube.com/watch?v=grZMjNRwpcg,unknown_link_only,metadata_only
7d25fcc9bc23e35e,youtube,Wirda Elliesa,https://www.youtube.com/watch?v=NVhWNXuUltg,unknown_link_only,metadata_only
348c3118bb8c495f,youtube,Adorama,https://www.youtube.com/watch?v=KVJVNAIue3o,unknown_link_only,metadata_only
47efa200af66c679,youtube,Natasha Kasim Photography,https://www.youtube.com/watch?v=_LlbAwHOQFQ,unknown_link_only,metadata_only
71be05adce29597f,youtube,Studio Five Weddings,https://www.youtube.com/watch?v=hLBOVdQsWfs,unknown_link_only,metadata_only
1cb4d7090ec4db2f,youtube,Studio Five Weddings,https://www.youtube.com/watch?v=nBABCM6xkBo,unknown_link_only,metadata_only
edd49037a618d370,youtube,Natasha Kasim Photography,https://www.youtube.com/watch?v=OmlGkWvosjk,unknown_link_only,metadata_only
9765a5fef5f9b52a,youtube,HARE STUDIO MALAYSIAN WEDDING VIDEOGRAPHER,https://www.youtube.com/watch?v=Rr4z3p7c_Lc,unknown_link_only,metadata_only
edcf17d9f28fb8e7,youtube,Privela Film,https://www.youtube.com/watch?v=wVe8lofIzos,unknown_link_only,metadata_only
0d2cb08192c0189b,youtube,Privela Film,https://www.youtube.com/watch?v=8ZJk9PGotNI,unknown_link_only,metadata_only
bb437c7937df12b8,youtube,CROSSFADE FILM,https://www.youtube.com/watch?v=LdUO_oKCMwU,unknown_link_only,metadata_only
7f40ec4884000c90,youtube,Lhmediatv,https://www.youtube.com/watch?v=csIPyVPj-0o,unknown_link_only,metadata_only
f9e9d2c4104a6a99,youtube,Kyaizee Mohd,https://www.youtube.com/watch?v=gn6IJnsf5hU,unknown_link_only,metadata_only
d5e71050d28a28fa,youtube,PaperFilm Studios,https://www.youtube.com/watch?v=SpHt_AnrOus,unknown_link_only,metadata_only
0a63d0d7fe1cdeb5,youtube,Momentmaker Production,https://www.youtube.com/watch?v=U5GWA3s5kWs,unknown_link_only,metadata_only
0da236dd3c34c6ba,youtube,Blastphere Ventures,https://www.youtube.com/watch?v=DAHpNGK1L9A,unknown_link_only,metadata_only
a61bd4c3ce3e6704,youtube,RDGRAPHY,https://www.youtube.com/watch?v=j0tOWkyPAy4,unknown_link_only,metadata_only
51bbe46d6177f377,youtube,zint photomotion,https://www.youtube.com/watch?v=9tQKx8fPHdk,unknown_link_only,metadata_only
0afbb2c370cb4b17,youtube,NS PIXTURES,https://www.youtube.com/watch?v=Z4JN1aK6184,unknown_link_only,metadata_only
5669d2601f494fca,youtube,BEAN PICTURES,https://www.youtube.com/watch?v=x_BOiUkXzzs,unknown_link_only,metadata_only
3670db397a720e05,youtube,Juzdostudio,https://www.youtube.com/watch?v=jxJQRYnTIS4,unknown_link_only,metadata_only
52ac3e77b07458f5,youtube,cstproduction,https://www.youtube.com/watch?v=8r2X1Ey4lzY,unknown_link_only,metadata_only
b567d77f909d72c4,youtube,Malaysia Wedding Videographer,https://www.youtube.com/watch?v=Q5HJCE_KNas,unknown_link_only,metadata_only
1acc684314cd9769,youtube,Safiuddin Baharudin,https://www.youtube.com/watch?v=R3gueclAGR0,unknown_link_only,metadata_only
826e8ed511731cba,youtube,aqadfilm,https://www.youtube.com/watch?v=cZH_ntZckLk,unknown_link_only,metadata_only
fb3ecf3914e8b99b,youtube,KHULAFA STUDIO,https://www.youtube.com/watch?v=tY0Mu_XDL7Y,unknown_link_only,metadata_only
bad643122a4e2be1,youtube,Natasha Kasim Photography,https://www.youtube.com/watch?v=mf1zyzUcovw,unknown_link_only,metadata_only
f1fff883fac5db63,youtube,The Hayat,https://www.youtube.com/watch?v=Ns6q0At4tQU,unknown_link_only,metadata_only
cfa9731de2ca59fc,youtube,IK Studio,https://www.youtube.com/watch?v=HG4U_mwJeuk,unknown_link_only,metadata_only
7efe1047b3d242cf,youtube,Blastphere Ventures,https://www.youtube.com/watch?v=K--cN32Q7OU,unknown_link_only,metadata_only
4fa44ab9d43f287e,youtube,Amereng Studio,https://www.youtube.com/watch?v=plw7hcRyUFc,unknown_link_only,metadata_only
29778627eeb8e18b,youtube,Allgreenproject Studio,https://www.youtube.com/watch?v=ry7bmGY7NQ8,unknown_link_only,metadata_only
521bbfb348fdd11d,youtube,Denaihati Network,https://www.youtube.com/watch?v=KbPFfdKLI4c,unknown_link_only,metadata_only
41783781a89f4119,youtube,Lhmediatv,https://www.youtube.com/watch?v=44uGGTdT6bQ,unknown_link_only,metadata_only
92c052108843346b,youtube,Istana Official,https://www.youtube.com/watch?v=_WJpS6aCzIs,unknown_link_only,metadata_only
b9f1d43c89846634,youtube,We Are Stories,https://www.youtube.com/watch?v=3WTS_5F_Zqg,unknown_link_only,metadata_only
1ccc4d902fb4183a,youtube,Tiara Andini,https://www.youtube.com/watch?v=ZeFpigRaXbI,unknown_link_only,metadata_only
6aba67651e646765,youtube,Lhmediatv,https://www.youtube.com/watch?v=sQ64aSWZupc,unknown_link_only,metadata_only
de554ceb9fe85e32,youtube,Viral Malaya,https://www.youtube.com/watch?v=y4MjcvV8-oY,unknown_link_only,metadata_only
a22778e0c515fdff,youtube,Hanna Basray,https://www.youtube.com/watch?v=nFxOvwTHu5M,unknown_link_only,metadata_only
c9041e2677e6222f,youtube,Arafath Video,https://www.youtube.com/watch?v=IIUDYnDaXl8,unknown_link_only,metadata_only
058209c410ec748e,youtube,ajstudiomy,https://www.youtube.com/watch?v=GRjJj8M3fZs,unknown_link_only,metadata_only
949515bc36d9fee9,youtube,JANNAH MY,https://www.youtube.com/watch?v=IIcV-wo-0pg,unknown_link_only,metadata_only
936123cf0ede0735,youtube,ChanteShakirStudios,https://www.youtube.com/watch?v=7Q3tzPmDWrw,unknown_link_only,metadata_only
ad93de192f2ead75,youtube,Aquarius Musikindo,https://www.youtube.com/watch?v=cCw1fH1IwTM,unknown_link_only,metadata_only
fecab3af6bc0e948,youtube,iHX PRODUCTION,https://www.youtube.com/watch?v=rO_CA6fL0Ew,unknown_link_only,metadata_only
